uniprot_id,Tm,organism,n_measurements,Tm_std
Q9UNQ2,52.25181818181818,Homo sapiens,11,2.3942757492896187
Q9UNS1-2,45.824285714285715,Homo sapiens,14,2.869743259183018
Q9UNS2,56.82875,Homo sapiens,16,4.027520122027116
Q9UNS2-2,60.11,Homo sapiens,2,9.248956697920043
Q9UNT1,46.364999999999995,Homo sapiens,2,0.700035713374686
Q9UNT1-2,51.2875,Homo sapiens,4,1.9774120292274269
Q9UNW1,58.31,Homo sapiens,20,3.1898952300894403
Q9UNW9,51.315,Homo sapiens,2,0.37476659402887097
Q9UNX3,53.555,Homo sapiens,2,5.692209588551705
Q9UNX4,48.37285714285714,Homo sapiens,7,1.7047063704708232
Q9UNY4,50.802,Homo sapiens,10,7.247060400220521
Q9UNY4-2,52.555,Homo sapiens,4,4.900275502459019
Q9UNZ2,55.94416666666667,Homo sapiens,12,5.789662352116499
Q9UNZ2-5,59.446666666666665,Homo sapiens,3,8.920680093655042
Q9UNZ5,54.910000000000004,Homo sapiens,7,5.959854584355783
Q9UP38,63.175,Homo sapiens,2,0.10606601717797862
Q9UP52-3,52.125,Homo sapiens,6,4.740960873072041
Q9UP79,58.935,Homo sapiens,2,3.245620125646253
Q9UP83,47.858823529411765,Homo sapiens,17,2.5408632449251907
Q9UP83-3,46.766,Homo sapiens,5,2.109106445867539
Q9UP95-3,50.49,Homo sapiens,2,0.848528137423859
Q9UP95-4,52.04,Homo sapiens,1,
Q9UP95-5,55.808571428571426,Homo sapiens,7,3.2258096067572883
Q9UPM8,51.95,Homo sapiens,5,2.7754278949380047
Q9UPM8-2,48.00666666666667,Homo sapiens,3,1.4839249756417352
Q9UPM9,53.27,Homo sapiens,1,
Q9UPN3,48.50333333333333,Homo sapiens,3,2.82708919797967
Q9UPN4-2,47.64,Homo sapiens,1,
Q9UPN6,49.68,Homo sapiens,13,4.461929702120672
Q9UPN7,55.05318181818182,Homo sapiens,22,4.9922438760289864
Q9UPN9,50.21666666666667,Homo sapiens,9,2.4000260415253822
Q9UPN9-2,49.91294117647059,Homo sapiens,17,3.289304190679774
Q9UPP1-4,47.54333333333333,Homo sapiens,3,7.0032659047999415
Q9UPP5-2,57.485,Homo sapiens,2,8.152941187080893
Q9UPQ0-10,51.94,Homo sapiens,1,
Q9UPQ0-4,56.75,Homo sapiens,1,
Q9UPQ0-6,50.44333333333333,Homo sapiens,3,2.1039328252901317
Q9UPQ3,56.269999999999996,Homo sapiens,2,0.8343860018001233
Q9UPQ3-2,56.4325,Homo sapiens,4,1.5197889107811429
Q9UPQ9-1,53.156666666666666,Homo sapiens,9,3.931494626729125
Q9UPR0,51.01444444444444,Homo sapiens,9,1.9965351932229458
Q9UPR3,49.885,Homo sapiens,14,3.48811774236699
Q9UPS6,52.306,Homo sapiens,5,3.9913757026869834
Q9UPS8,49.59,Homo sapiens,2,1.8950461735799495
Q9UPT5-1,48.1175,Homo sapiens,4,0.5042072986381692
Q9UPT5-2,49.48230769230769,Homo sapiens,13,2.3846109181099595
Q9UPT5-6,49.5,Homo sapiens,2,0.9192388155425097
Q9UPT9,50.29666666666666,Homo sapiens,6,2.817052833488691
Q9UPT9-2,48.55285714285714,Homo sapiens,7,3.0746908477965396
Q9UPU3,58.19,Homo sapiens,1,
Q9UPU5,50.38636363636363,Homo sapiens,22,2.656488096026217
Q9UPU7,53.93,Homo sapiens,6,3.719580621521733
Q9UPU7-2,52.362,Homo sapiens,5,3.641911585966905
Q9UPW5,52.035555555555554,Homo sapiens,9,1.5719741657475728
Q9UPX8-3,57.56,Homo sapiens,3,3.9594065211847114
Q9UPY3,50.457142857142856,Homo sapiens,7,2.2480785446369858
Q9UPY3-2,50.92,Homo sapiens,4,1.0768782041933362
Q9UPY5,60.510000000000005,Homo sapiens,2,2.3475945135393355
Q9UPY8,51.885714285714286,Homo sapiens,14,2.032504004294341
Q9UPY8-2,53.090769230769226,Homo sapiens,13,3.914978632420322
Q9UPZ3-2,49.08545454545455,Homo sapiens,11,4.632404048949883
Q9UQ03-2,56.86,Homo sapiens,1,
Q9UQ13-2,52.20777777777778,Homo sapiens,18,1.8419093531874697
Q9UQ35,50.90833333333333,Homo sapiens,12,5.135882385606964
Q9UQ49,49.16,Homo sapiens,2,0.4525483399593883
Q9UQ53-2,52.163333333333334,Homo sapiens,6,1.244004287238058
Q9UQ80,49.406363636363636,Homo sapiens,22,2.0502068315045796
Q9UQ84-4,49.49,Homo sapiens,4,5.2011216738956065
Q9UQ88-4,49.919999999999995,Homo sapiens,3,5.040208329027677
Q9UQ90,53.697,Homo sapiens,10,2.4996090805475095
Q9UQB8-2,51.18666666666667,Homo sapiens,3,1.8266453770048885
Q9UQB8-3,53.36571428571428,Homo sapiens,7,3.2658835310058496
Q9UQB8-5,54.115,Homo sapiens,6,2.4489814209176877
Q9UQB8-6,53.05,Homo sapiens,1,
Q9UQC2-2,49.97333333333333,Homo sapiens,9,6.695993204894999
Q9UQD0-5,55.37,Homo sapiens,1,
Q9UQE7,51.94095238095238,Homo sapiens,21,2.400910045715801
Q9UQL0,50.67714285714286,Homo sapiens,7,3.444269222373662
Q9UQL6,54.35,Homo sapiens,3,4.610867597318314
Q9UQL6-2,46.980000000000004,Homo sapiens,2,0.7495331880577395
Q9UQN3,55.35,Homo sapiens,8,3.693759215603684
Q9UQP3,54.12,Homo sapiens,2,1.866761902332486
Q9UQQ2,46.7725,Homo sapiens,4,4.470021439173049
Q9UQR0,47.07636363636364,Homo sapiens,11,4.398236630121833
Q9UQR1,53.69,Homo sapiens,5,8.832063745240973
Q9V333,43.15,Drosophila melanogaster,1,
Q9V345,40.04,Drosophila melanogaster,1,
Q9V359,39.97,Drosophila melanogaster,1,
Q9V3A4,43.89,Drosophila melanogaster,1,
Q9V3A6,43.83,Drosophila melanogaster,1,
Q9V3B6,56.27,Drosophila melanogaster,1,
Q9V3C0,41.2,Drosophila melanogaster,1,
Q9V3C1,37.82,Drosophila melanogaster,1,
Q9V3C5,38.21,Drosophila melanogaster,1,
Q9V3D2,48.02,Drosophila melanogaster,1,
Q9V3D4,43.28,Drosophila melanogaster,1,
Q9V3D6,45.27,Drosophila melanogaster,1,
Q9V3G1,37.55,Drosophila melanogaster,1,
Q9V3G3,43.15,Drosophila melanogaster,1,
Q9V3G6,38.27,Drosophila melanogaster,1,
Q9V3G7,42.5,Drosophila melanogaster,1,
Q9V3H2,49.1,Drosophila melanogaster,1,
Q9V3I5,37.51,Drosophila melanogaster,1,
Q9V3J1,44.28,Drosophila melanogaster,1,
Q9V3J4,44.05,Drosophila melanogaster,1,
Q9V3J8,41.52,Drosophila melanogaster,1,
Q9V3K3,46.36,Drosophila melanogaster,1,
Q9V3N1,46.33,Drosophila melanogaster,1,
Q9V3N8,40.89,Drosophila melanogaster,1,
Q9V3P6,46.5,Drosophila melanogaster,1,
Q9V3Q6,39.74,Drosophila melanogaster,1,
Q9V3S9,43.83,Drosophila melanogaster,1,
Q9V3T9,37.29,Drosophila melanogaster,1,
Q9V3U2,56.51,Drosophila melanogaster,1,
Q9V3U9,42.08,Drosophila melanogaster,1,
Q9V3W0,42.7,Drosophila melanogaster,1,
Q9V3Y2,44.84,Drosophila melanogaster,1,
Q9V3Z2,39.2,Drosophila melanogaster,1,
Q9V407,41.76,Drosophila melanogaster,1,
Q9V412,40.12,Drosophila melanogaster,1,
Q9V429,43.82,Drosophila melanogaster,1,
Q9V431,40.19,Drosophila melanogaster,1,
Q9V438,45.46,Drosophila melanogaster,1,
Q9V439,45.06,Drosophila melanogaster,1,
Q9V447,38.07,Drosophila melanogaster,1,
Q9V460,40.79,Drosophila melanogaster,1,
Q9V461,43.05,Drosophila melanogaster,1,
Q9V468,42.21,Drosophila melanogaster,1,
Q9V498,43.75,Drosophila melanogaster,1,
Q9V4A7,43.43,Drosophila melanogaster,1,
Q9V4C8,41.37,Drosophila melanogaster,1,
Q9V4F9,43.05,Drosophila melanogaster,1,
Q9V4M2,41.0,Drosophila melanogaster,1,
Q9V4P1,42.95,Drosophila melanogaster,1,
Q9V4Q8,42.26,Drosophila melanogaster,1,
Q9V4S8,40.86,Drosophila melanogaster,1,
Q9V4W1,42.66,Drosophila melanogaster,1,
Q9V558,41.59,Drosophila melanogaster,1,
Q9V564,42.77,Drosophila melanogaster,1,
Q9V576,44.71,Drosophila melanogaster,1,
Q9V595,44.89,Drosophila melanogaster,1,
Q9V5E1,40.42,Drosophila melanogaster,1,
Q9V5P6,55.02,Drosophila melanogaster,1,
Q9V637,43.47,Drosophila melanogaster,1,
Q9V677,39.02,Drosophila melanogaster,1,
Q9V6B9,44.56,Drosophila melanogaster,1,
Q9V6G5,39.43,Drosophila melanogaster,1,
Q9V6K1,52.04,Drosophila melanogaster,1,
Q9V6L0,40.63,Drosophila melanogaster,1,
Q9V6U8,43.67,Drosophila melanogaster,1,
Q9V6U9,38.27,Drosophila melanogaster,1,
Q9V6X7,45.01,Drosophila melanogaster,1,
Q9V6Y3,46.93,Drosophila melanogaster,1,
Q9V719,43.64,Drosophila melanogaster,1,
Q9V726,49.3,Drosophila melanogaster,1,
Q9V727,46.13,Drosophila melanogaster,1,
Q9V751,43.1,Drosophila melanogaster,1,
Q9V770,43.91,Drosophila melanogaster,1,
Q9V773,46.16,Drosophila melanogaster,1,
Q9V774,42.45,Drosophila melanogaster,1,
Q9V784,40.73,Drosophila melanogaster,1,
Q9V785,45.79,Drosophila melanogaster,1,
Q9V7D2,40.97,Drosophila melanogaster,1,
Q9V7H4,44.35,Drosophila melanogaster,1,
Q9V7N5,46.59,Drosophila melanogaster,1,
Q9V7Y2,48.89,Drosophila melanogaster,1,
Q9V813,41.5,Drosophila melanogaster,1,
Q9V831,47.37,Drosophila melanogaster,1,
Q9V853,38.53,Drosophila melanogaster,1,
Q9V877,35.54,Drosophila melanogaster,1,
Q9V895,44.81,Drosophila melanogaster,1,
Q9V8I2,41.16,Drosophila melanogaster,1,
Q9V8K2,34.97,Drosophila melanogaster,1,
Q9V8M2,38.64,Drosophila melanogaster,1,
Q9V8M5,44.28,Drosophila melanogaster,1,
Q9V8P9,41.76,Drosophila melanogaster,1,
Q9V8R9,41.87,Drosophila melanogaster,1,
Q9V8W3,44.11,Drosophila melanogaster,1,
Q9V968,40.96,Drosophila melanogaster,1,
Q9V979,39.34,Drosophila melanogaster,1,
Q9V998,45.46,Drosophila melanogaster,1,
Q9V9E3,47.45,Drosophila melanogaster,1,
Q9V9J3,44.13,Drosophila melanogaster,1,
Q9V9S8,40.29,Drosophila melanogaster,1,
Q9V9U4,44.28,Drosophila melanogaster,1,
Q9V9V9,38.74,Drosophila melanogaster,1,
Q9V9W8,45.18,Drosophila melanogaster,1,
Q9V9X4,43.69,Drosophila melanogaster,1,
Q9V9Y9,55.01,Drosophila melanogaster,1,
Q9V9Z9,56.97,Drosophila melanogaster,1,
Q9VA00,39.91,Drosophila melanogaster,1,
Q9VA02,46.91,Drosophila melanogaster,1,
Q9VA37,45.0,Drosophila melanogaster,1,
Q9VA70,47.94,Drosophila melanogaster,1,
Q9VA73,37.56,Drosophila melanogaster,1,
Q9VAC8,41.11,Drosophila melanogaster,1,
Q9VAD6,43.82,Drosophila melanogaster,1,
Q9VAF0,40.93,Drosophila melanogaster,1,
Q9VAG4,36.81,Drosophila melanogaster,1,
Q9VAH9,42.08,Drosophila melanogaster,1,
Q9VAI0,40.25,Drosophila melanogaster,1,
Q9VAJ4,51.26,Drosophila melanogaster,1,
Q9VAL0,46.06,Drosophila melanogaster,1,
Q9VAM9,46.53,Drosophila melanogaster,1,
Q9VAN0,41.23,Drosophila melanogaster,1,
Q9VAN6,46.04,Drosophila melanogaster,1,
Q9VAP2,43.59,Drosophila melanogaster,1,
Q9VAP3,44.34,Drosophila melanogaster,1,
Q9VAQ5,42.81,Drosophila melanogaster,1,
Q9VAQ7,44.31,Drosophila melanogaster,1,
Q9VAT2,39.11,Drosophila melanogaster,1,
Q9VAU9,39.8,Drosophila melanogaster,1,
Q9VAW5,43.46,Drosophila melanogaster,1,
Q9VAY3,41.58,Drosophila melanogaster,1,
Q9VAY7,45.25,Drosophila melanogaster,1,
Q9VB08,43.39,Drosophila melanogaster,1,
Q9VB14,45.66,Drosophila melanogaster,1,
Q9VB25,38.9,Drosophila melanogaster,1,
Q9VB62,47.74,Drosophila melanogaster,1,
Q9VB98,44.31,Drosophila melanogaster,1,
Q9VBB3,46.02,Drosophila melanogaster,1,
Q9VBG6,38.75,Drosophila melanogaster,1,
Q9VBP9,41.87,Drosophila melanogaster,1,
Q9VBQ9,42.99,Drosophila melanogaster,1,
Q9VBV5,46.17,Drosophila melanogaster,1,
Q9VBX1,39.66,Drosophila melanogaster,1,
Q9VBX2,41.77,Drosophila melanogaster,1,
Q9VBY8,39.22,Drosophila melanogaster,1,
Q9VC27,46.78,Drosophila melanogaster,1,
Q9VC45,42.53,Drosophila melanogaster,1,
Q9VC49,53.15,Drosophila melanogaster,1,
Q9VC57,38.56,Drosophila melanogaster,1,
Q9VC61,42.16,Drosophila melanogaster,1,
Q9VC99,41.04,Drosophila melanogaster,1,
Q9VCA5,44.91,Drosophila melanogaster,1,
Q9VCA8,41.66,Drosophila melanogaster,1,
Q9VCC0,42.67,Drosophila melanogaster,1,
Q9VCD0,35.27,Drosophila melanogaster,1,
Q9VCE6,44.25,Drosophila melanogaster,1,
Q9VCE8,40.99,Drosophila melanogaster,1,
Q9VCG3,39.59,Drosophila melanogaster,1,
Q9VCG4,42.78,Drosophila melanogaster,1,
Q9VCI0,40.64,Drosophila melanogaster,1,
Q9VCI3,45.78,Drosophila melanogaster,1,
Q9VCK2,45.57,Drosophila melanogaster,1,
Q9VCP0,44.26,Drosophila melanogaster,1,
Q9VCP1,39.81,Drosophila melanogaster,1,
Q9VCU7,42.92,Drosophila melanogaster,1,
Q9VCU9,40.48,Drosophila melanogaster,1,
Q9VCW1,41.41,Drosophila melanogaster,1,
Q9VCX1,39.67,Drosophila melanogaster,1,
Q9VCY3,40.09,Drosophila melanogaster,1,
Q9VCZ8,45.96,Drosophila melanogaster,1,
Q9VD09,41.05,Drosophila melanogaster,1,
Q9VD25,40.67,Drosophila melanogaster,1,
Q9VD26,44.3,Drosophila melanogaster,1,
Q9VD51,38.61,Drosophila melanogaster,1,
Q9VDD1,47.14,Drosophila melanogaster,1,
Q9VDD7,42.06,Drosophila melanogaster,1,
Q9VDD9,44.86,Drosophila melanogaster,1,
Q9VDE6,40.12,Drosophila melanogaster,1,
Q9VDL1,43.32,Drosophila melanogaster,1,
Q9VDQ7,39.87,Drosophila melanogaster,1,
Q9VDR1,42.15,Drosophila melanogaster,1,
Q9VDS5,40.34,Drosophila melanogaster,1,
Q9VDT6,41.02,Drosophila melanogaster,1,
Q9VDV3,47.13,Drosophila melanogaster,1,
Q9VDW6,40.09,Drosophila melanogaster,1,
Q9VE00,42.16,Drosophila melanogaster,1,
Q9VE09,36.4,Drosophila melanogaster,1,
Q9VE11,41.35,Drosophila melanogaster,1,
Q9VE34,43.08,Drosophila melanogaster,1,
Q9VE50,42.6,Drosophila melanogaster,1,
Q9VE51,48.04,Drosophila melanogaster,1,
Q9VE86,36.14,Drosophila melanogaster,1,
Q9VEA5,45.65,Drosophila melanogaster,1,
Q9VEC1,41.0,Drosophila melanogaster,1,
Q9VED0,47.57,Drosophila melanogaster,1,
Q9VEG9,39.02,Drosophila melanogaster,1,
Q9VEJ2,44.75,Drosophila melanogaster,1,
Q9VEN1,46.2,Drosophila melanogaster,1,
Q9VEP1,39.09,Drosophila melanogaster,1,
Q9VEX5,36.71,Drosophila melanogaster,1,
Q9VEX6,39.04,Drosophila melanogaster,1,
Q9VEX9,39.09,Drosophila melanogaster,1,
Q9VEZ3,41.52,Drosophila melanogaster,1,
Q9VEZ5,38.11,Drosophila melanogaster,1,
Q9VF08,45.45,Drosophila melanogaster,1,
Q9VF36,43.3,Drosophila melanogaster,1,
Q9VF71,44.67,Drosophila melanogaster,1,
Q9VF78,39.76,Drosophila melanogaster,1,
Q9VF87,43.1,Drosophila melanogaster,1,
Q9VFB2,48.64,Drosophila melanogaster,1,
Q9VFC2,43.25,Drosophila melanogaster,1,
Q9VFC8,39.14,Drosophila melanogaster,1,
Q9VFG8,41.06,Drosophila melanogaster,1,
Q9VFJ2,43.59,Drosophila melanogaster,1,
Q9VFL5,41.49,Drosophila melanogaster,1,
Q9VFM9,44.68,Drosophila melanogaster,1,
Q9VFP1,40.44,Drosophila melanogaster,1,
Q9VFR0,41.92,Drosophila melanogaster,1,
Q9VFS5,40.02,Drosophila melanogaster,1,
Q9VFS8,48.29,Drosophila melanogaster,1,
Q9VG09,42.5,Drosophila melanogaster,1,
Q9VG73,44.76,Drosophila melanogaster,1,
Q9VG74,39.94,Drosophila melanogaster,1,
Q9VG76,52.51,Drosophila melanogaster,1,
Q9VG82,37.07,Drosophila melanogaster,1,
Q9VG96,41.54,Drosophila melanogaster,1,
Q9VG98,45.57,Drosophila melanogaster,1,
Q9VGC3,41.31,Drosophila melanogaster,1,
Q9VGG5,43.35,Drosophila melanogaster,1,
Q9VGH7,41.08,Drosophila melanogaster,1,
Q9VGI8,45.92,Drosophila melanogaster,1,
Q9VGP6,45.99,Drosophila melanogaster,1,
Q9VGR2,36.76,Drosophila melanogaster,1,
Q9VGS2,44.23,Drosophila melanogaster,1,
Q9VGW6,41.92,Drosophila melanogaster,1,
Q9VGY5,45.36,Drosophila melanogaster,1,
Q9VGZ0,37.68,Drosophila melanogaster,1,
Q9VGZ1,39.07,Drosophila melanogaster,1,
Q9VH07,46.42,Drosophila melanogaster,1,
Q9VH38,34.8,Drosophila melanogaster,1,
Q9VH39,43.99,Drosophila melanogaster,1,
Q9VH69,57.96,Drosophila melanogaster,1,
Q9VH89,43.0,Drosophila melanogaster,1,
Q9VH95,42.67,Drosophila melanogaster,1,
Q9VHA0,40.54,Drosophila melanogaster,1,
Q9VHB3,41.07,Drosophila melanogaster,1,
Q9VHB6,40.68,Drosophila melanogaster,1,
Q9VHF2,45.74,Drosophila melanogaster,1,
Q9VHH7,43.05,Drosophila melanogaster,1,
Q9VHH9,38.5,Drosophila melanogaster,1,
Q9VHN5,39.12,Drosophila melanogaster,1,
Q9VHP0,34.18,Drosophila melanogaster,1,
Q9VHR6,43.34,Drosophila melanogaster,1,
Q9VHR8,43.04,Drosophila melanogaster,1,
Q9VHS2,41.04,Drosophila melanogaster,1,
Q9VHS8,40.37,Drosophila melanogaster,1,
Q9VHU1,39.99,Drosophila melanogaster,1,
Q9VHV5,39.42,Drosophila melanogaster,1,
Q9VHY5,50.94,Drosophila melanogaster,1,
Q9VI10,48.31,Drosophila melanogaster,1,
Q9VI55,36.34,Drosophila melanogaster,1,
Q9VI58,38.64,Drosophila melanogaster,1,
Q9VI75,45.47,Drosophila melanogaster,1,
Q9VI82,35.42,Drosophila melanogaster,1,
Q9VIE6,48.63,Drosophila melanogaster,1,
Q9VIF0,43.57,Drosophila melanogaster,1,
Q9VIF1,43.0,Drosophila melanogaster,1,
Q9VIK9,35.76,Drosophila melanogaster,1,
Q9VIL0,39.17,Drosophila melanogaster,1,
Q9VIM5,47.72,Drosophila melanogaster,1,
Q9VIP0,40.62,Drosophila melanogaster,1,
Q9VIP8,42.69,Drosophila melanogaster,1,
Q9VIS1,43.36,Drosophila melanogaster,1,
Q9VIU7,40.79,Drosophila melanogaster,1,
Q9VIV2,43.78,Drosophila melanogaster,1,
Q9VIV3,38.61,Drosophila melanogaster,1,
Q9VIW3,41.65,Drosophila melanogaster,1,
Q9VIW7,45.99,Drosophila melanogaster,1,
Q9VJ26,43.45,Drosophila melanogaster,1,
Q9VJ33,48.0,Drosophila melanogaster,1,
Q9VJ34,36.82,Drosophila melanogaster,1,
Q9VJ62,42.15,Drosophila melanogaster,1,
Q9VJ79,38.55,Drosophila melanogaster,1,
Q9VJ87,42.11,Drosophila melanogaster,1,
Q9VJC7,40.79,Drosophila melanogaster,1,
Q9VJD2,45.78,Drosophila melanogaster,1,
Q9VJD3,44.02,Drosophila melanogaster,1,
Q9VJE5,44.07,Drosophila melanogaster,1,
Q9VJG0,46.68,Drosophila melanogaster,1,
Q9VJQ4,38.54,Drosophila melanogaster,1,
Q9VJQ5,52.01,Drosophila melanogaster,1,
Q9VJY6,38.81,Drosophila melanogaster,1,
Q9VJZ7,45.7,Drosophila melanogaster,1,
Q9VK33,40.71,Drosophila melanogaster,1,
Q9VK45,39.58,Drosophila melanogaster,1,
Q9VK68,45.58,Drosophila melanogaster,1,
Q9VK89,49.07,Drosophila melanogaster,1,
Q9VKB4,42.12,Drosophila melanogaster,1,
Q9VKB9,43.47,Drosophila melanogaster,1,
Q9VKD3,38.47,Drosophila melanogaster,1,
Q9VKD6,42.75,Drosophila melanogaster,1,
Q9VKH0,44.72,Drosophila melanogaster,1,
Q9VKJ1,43.34,Drosophila melanogaster,1,
Q9VKJ3,43.27,Drosophila melanogaster,1,
Q9VKJ9,42.62,Drosophila melanogaster,1,
Q9VKK1,47.53,Drosophila melanogaster,1,
Q9VKN7,41.54,Drosophila melanogaster,1,
Q9VKQ6,42.62,Drosophila melanogaster,1,
Q9VKQ9,45.11,Drosophila melanogaster,1,
Q9VKV5,51.85,Drosophila melanogaster,1,
Q9VKX4,41.12,Drosophila melanogaster,1,
Q9VKY2,40.93,Drosophila melanogaster,1,
Q9VL00,40.07,Drosophila melanogaster,1,
Q9VL18,46.24,Drosophila melanogaster,1,
Q9VL31,46.39,Drosophila melanogaster,1,
Q9VL52,45.28,Drosophila melanogaster,1,
Q9VL63,53.87,Drosophila melanogaster,1,
Q9VL72,37.75,Drosophila melanogaster,1,
Q9VL78,44.14,Drosophila melanogaster,1,
Q9VLC0,39.89,Drosophila melanogaster,1,
Q9VLF6,41.62,Drosophila melanogaster,1,
Q9VLJ6,47.15,Drosophila melanogaster,1,
Q9VLJ8,37.57,Drosophila melanogaster,1,
Q9VLK2,41.92,Drosophila melanogaster,1,
Q9VLM5,38.18,Drosophila melanogaster,1,
Q9VLM8,41.25,Drosophila melanogaster,1,
Q9VLN1,45.3,Drosophila melanogaster,1,
Q9VLP3,46.76,Drosophila melanogaster,1,
Q9VLP7,43.41,Drosophila melanogaster,1,
Q9VLR5,44.58,Drosophila melanogaster,1,
Q9VLT1,43.04,Drosophila melanogaster,1,
Q9VLT5,43.95,Drosophila melanogaster,1,
Q9VLU0,57.05,Drosophila melanogaster,1,
Q9VLU4,40.54,Drosophila melanogaster,1,
Q9VLU5,37.59,Drosophila melanogaster,1,
Q9VLU6,43.65,Drosophila melanogaster,1,
Q9VLV5,52.37,Drosophila melanogaster,1,
Q9VM60,38.01,Drosophila melanogaster,1,
Q9VM64,39.85,Drosophila melanogaster,1,
Q9VM65,52.84,Drosophila melanogaster,1,
Q9VM71,47.77,Drosophila melanogaster,1,
Q9VM75,39.1,Drosophila melanogaster,1,
Q9VM95,44.76,Drosophila melanogaster,1,
Q9VMA2,44.82,Drosophila melanogaster,1,
Q9VMA3,40.23,Drosophila melanogaster,1,
Q9VMA7,42.9,Drosophila melanogaster,1,
Q9VMC8,48.46,Drosophila melanogaster,1,
Q9VMD9,41.71,Drosophila melanogaster,1,
Q9VMH7,41.79,Drosophila melanogaster,1,
Q9VMJ7,39.92,Drosophila melanogaster,1,
Q9VMP9,44.49,Drosophila melanogaster,1,
Q9VMQ5,44.67,Drosophila melanogaster,1,
Q9VMQ7,41.52,Drosophila melanogaster,1,
Q9VMU4,42.22,Drosophila melanogaster,1,
Q9VMV6,39.89,Drosophila melanogaster,1,
Q9VMW7,44.28,Drosophila melanogaster,1,
Q9VMW9,47.46,Drosophila melanogaster,1,
Q9VMX1,36.55,Drosophila melanogaster,1,
Q9VMX6,40.94,Drosophila melanogaster,1,
Q9VMY1,43.94,Drosophila melanogaster,1,
Q9VMY9,46.71,Drosophila melanogaster,1,
Q9VN03,40.42,Drosophila melanogaster,1,
Q9VN14,44.59,Drosophila melanogaster,1,
Q9VN25,40.06,Drosophila melanogaster,1,
Q9VN27,43.75,Drosophila melanogaster,1,
Q9VN45,38.78,Drosophila melanogaster,1,
Q9VN93,44.72,Drosophila melanogaster,1,
Q9VN95,43.17,Drosophila melanogaster,1,
Q9VNA4,44.45,Drosophila melanogaster,1,
Q9VNA8,38.26,Drosophila melanogaster,1,
Q9VND8,37.68,Drosophila melanogaster,1,
Q9VNE2,43.65,Drosophila melanogaster,1,
Q9VNE9,43.28,Drosophila melanogaster,1,
Q9VNG0,43.24,Drosophila melanogaster,1,
Q9VNH6,43.79,Drosophila melanogaster,1,
Q9VNI3,42.95,Drosophila melanogaster,1,
Q9VNV3,41.13,Drosophila melanogaster,1,
Q9VNX8,42.08,Drosophila melanogaster,1,
Q9VP05,45.77,Drosophila melanogaster,1,
Q9VP22,43.66,Drosophila melanogaster,1,
Q9VP47,37.88,Drosophila melanogaster,1,
Q9VP61,41.9,Drosophila melanogaster,1,
Q9VP65,40.79,Drosophila melanogaster,1,
Q9VPC0,43.34,Drosophila melanogaster,1,
Q9VPD5,42.28,Drosophila melanogaster,1,
Q9VPH2,40.1,Drosophila melanogaster,1,
Q9VPH7,44.14,Drosophila melanogaster,1,
Q9VPK7,43.55,Drosophila melanogaster,1,
Q9VPL3,44.25,Drosophila melanogaster,1,
Q9VPP5,37.92,Drosophila melanogaster,1,
Q9VPQ2,42.39,Drosophila melanogaster,1,
Q9VPQ6,43.57,Drosophila melanogaster,1,
Q9VPR4,48.09,Drosophila melanogaster,1,
Q9VPT8,43.99,Drosophila melanogaster,1,
Q9VPW1,38.41,Drosophila melanogaster,1,
Q9VPY8,46.21,Drosophila melanogaster,1,
Q9VQ26,45.12,Drosophila melanogaster,1,
Q9VQ37,43.94,Drosophila melanogaster,1,
Q9VQ57,41.85,Drosophila melanogaster,1,
Q9VQ62,44.48,Drosophila melanogaster,1,
Q9VQ79,43.82,Drosophila melanogaster,1,
Q9VQ89,46.48,Drosophila melanogaster,1,
Q9VQ93,38.67,Drosophila melanogaster,1,
Q9VQC4,41.51,Drosophila melanogaster,1,
Q9VQF7,47.19,Drosophila melanogaster,1,
Q9VQF9,43.13,Drosophila melanogaster,1,
Q9VQG4,44.6,Drosophila melanogaster,1,
Q9VQI9,53.78,Drosophila melanogaster,1,
Q9VQM4,43.24,Drosophila melanogaster,1,
Q9VQN8,40.16,Drosophila melanogaster,1,
Q9VQQ9,39.9,Drosophila melanogaster,1,
Q9VQX4,42.19,Drosophila melanogaster,1,
Q9VQY9,42.7,Drosophila melanogaster,1,
Q9VQZ6,39.29,Drosophila melanogaster,1,
Q9VR07,39.77,Drosophila melanogaster,1,
Q9VR35,42.11,Drosophila melanogaster,1,
Q9VR56,37.85,Drosophila melanogaster,1,
Q9VR59,37.73,Drosophila melanogaster,1,
Q9VR99,41.63,Drosophila melanogaster,1,
Q9VRG7,41.46,Drosophila melanogaster,1,
Q9VRH6,37.77,Drosophila melanogaster,1,
Q9VRI9,35.17,Drosophila melanogaster,1,
Q9VRJ1,40.19,Drosophila melanogaster,1,
Q9VRJ2,43.26,Drosophila melanogaster,1,
Q9VRJ9,39.66,Drosophila melanogaster,1,
Q9VRL2,42.16,Drosophila melanogaster,1,
Q9VRP5,43.17,Drosophila melanogaster,1,
Q9VRP9,41.57,Drosophila melanogaster,1,
Q9VRV7,48.4,Drosophila melanogaster,1,
Q9VS34,41.93,Drosophila melanogaster,1,
Q9VS46,37.7,Drosophila melanogaster,1,
Q9VS50,47.08,Drosophila melanogaster,1,
Q9VS59,42.99,Drosophila melanogaster,1,
Q9VSA3,40.82,Drosophila melanogaster,1,
Q9VSA4,41.43,Drosophila melanogaster,1,
Q9VSC1,53.96,Drosophila melanogaster,1,
Q9VSD7,47.94,Drosophila melanogaster,1,
